"MIP","STDIP","EKIP","SIP","MC","STDC","EKC","SC","TARGET"
"60.2109375","50.80041405","2.021413855","4.14043647","23.73411371","55.5738793","2.424503025","5.009978722","1"
"91.4609375","45.06885398",".929146803","1.648438594","4.748327759","28.60209149","6.564422662","44.24768486","1"
"71.9375","38.1859656","1.911070577","5.521995558","14.90719064","45.99168074","3.295937555","10.25347973","1"
"77.0859375","43.39193246","1.620462497","4.146347512","10.59615385","43.98006106","4.322443603","17.86023468","1"
"98.7421875","42.27112011",".495653744",".889844035","2.693979933","21.09347719","8.628129428","77.79632194","0"
"41.8828125","30.85186914","4.354406774","24.08536794","14.19899666","41.9806716","3.295862343","10.92050312","1"
"97.1953125","46.09925748",".45723275",".778269372","4.565217391","21.86305647","6.092642528","43.5169649","0"
"52.09375","41.44205999","2.754759447","9.43325125","8.00083612","32.4283491","4.80555849","24.79350313","1"
"54.5078125","35.7617979","3.291811291","14.7187148","24.07441472","57.79839238","2.442852563","4.852352898","1"
"90.0546875","39.21879902",".495529161","1.560177138","5.798494983","31.30677368","5.760134736","33.46156329","0"
"97.546875","43.95965113",".452423299",".483278618","2.785117057","16.85288933","8.810664269","98.34260367","0"
"32.34375","27.61239461","5.466081293","36.44800254","52.37876254","72.14779181","1.300906485",".598414701","1"
"25.875","36.65549072","4.353534701","19.41923002","90.7132107","65.61180195",".341897847","-.528906172","1"
"69.7890625","36.46909058","2.518310817","9.154545696","24.26672241","57.18585784","2.341589875","4.382928529","1"
"60.703125","31.76927549","3.313739102","16.68021966","8.569397993","32.9654126","5.150714223","29.13568299","1"
"97.4765625","39.20597946","1.126580137","2.658354947","4.901337793","28.06690463","6.428449456","42.9895902","1"
"98.3828125","43.66297078",".434084252",".598112928","1.862876254","18.07586927","10.77505069","122.4319702","0"
"76.0546875","48.4383159","1.556953438","2.913279964","15.24414716","44.70096395","3.087893349","8.995598149","1"
"76.0390625","39.01390024","1.434969928","4.490879432","8.325250836","39.12464514","4.763161186","21.51571145","1"
"87.40625","41.59090899",".925258834","2.455586025","1.032608696","11.65386124","14.67481063","252.1525486","0"
"58.6796875","64.90147986","1.522530818","1.285979711","98.75083612","70.34203198",".742129983","-.787187143","0"
"84.1328125","74.45755619",".694280229","-.96507662","98.49665552","50.69854004","1.170048352",".858231831","0"
"58.953125","67.01012743","1.502351242","1.214875894","109.1948161","61.67060796",".594814029","-.888181661","0"
"58.2890625","64.09272486","1.518781895","1.282972152","98.96488294","74.79158626",".69418283","-.956568161","0"
"59.203125","66.46067439","1.507330554","1.232719234","104.5944816","75.20402752",".517452559","-1.190765047","0"
"62.96875","45.83444009","2.655383164","8.173755039","16.56103679","50.02722122","3.396264257","10.97318827","1"
"86.90625","28.69871445","1.183029292","8.367704063","2.281772575","13.64725347","9.443741548","123.6263965","0"
"73.4765625","46.71321495","1.850355445","4.574529137","7.286789298","37.19435791","5.099236357","24.67882618","0"
"97.078125","49.27658061",".592437886",".297320411","1.79264214","16.08278581","10.10243677","112.0144556","0"
"81.2265625","41.57940725","1.321745334","3.414827074","3.391304348","24.44423846","7.773896684","62.38864946","1"
"94.78125","40.83770039",".667646326","1.629132225","2.795150502","15.2961515","8.152504189","88.52777451","0"
"91.1640625","47.70691403","1.185745396","1.649616672","13.96822742","45.34578032","3.324040394","10.19778543","1"
"32.9453125","28.91509894","5.367896009","36.06979279","25.26337793","60.78216516","2.378192442","4.444621198","1"
"56.4453125","30.81923319","2.494925781","13.44273029","5.030100334","29.73690258","6.222109338","38.8527305","1"
"59.6015625","30.87179635","2.690716985","13.8322474","8.371237458","38.42752779","4.8938503","23.3556497","1"
"49.0078125","32.51237651","3.953518879","20.34046798","14.65301003","46.73241804","3.470588382","11.44099546","1"
"26.9375","32.13199097","4.92841228","27.05705636","47.20986622","63.08305511","1.480079094","1.386698337","1"
"82.140625","37.99069261",".374417636","2.13212534","1.22909699","10.30971988","15.34639426","323.4298606","0"
"96.890625","41.94103643",".541086405","1.017400825","6.648829431","31.69720492","5.053809462","25.65690275","0"
"86.3671875","36.47941866",".851337465","2.353828928","4.346989967","24.86792872","6.22544446","40.66561421","0"
"52.609375","44.63606907","2.831533853","8.356597472","16.20234114","46.5640767","3.089334477","8.901838965","1"
"30.8359375","48.74275224","3.11998017","9.41460999","135.777592","47.29665893",".286947639",".862177637","1"
"86.9921875","37.72298207",".715695919","1.845347858","2.118729097","13.67128244","10.11923114","137.9554881","0"
"94.7734375","48.13948075",".560923105",".438904455","12.72826087","46.58635206","3.735397049","12.95735422","1"
"37.6015625","43.59406852","3.207215591","10.73454239","49.27173913","70.17710923","1.214005526",".316266658","1"
"81.6171875","43.77911908",".883339918","1.759305663","6.045150502","29.85482659","5.589563407","33.18246438","1"
"80.8828125","42.14328629","1.431001837","3.991394903","4.910535117","29.8399497","6.65196158","44.66089517","1"
"19.234375","30.55514594","5.933759368","37.41266332","41.64715719","65.37148221","1.655019308","1.852770607","1"
"92.6328125","46.42565816",".628131759",".426402407","2.629598662","17.87837281","8.332509902","78.92113615","0"
"66.8515625","58.08803796","1.802132263","2.232983407","67.02090301","80.61287231",".841739875","-.637751734","1"
"55.3828125","30.77111092","3.857607027","21.10991985","32.47491639","68.85065904","1.981252934","2.482175712","1"
"75.09375","39.7215774",".986624227","2.123643591","1.670568562","13.77707744","10.81636569","144.2802082","0"
"81.515625","41.0909784","1.000611025","2.116332148","1.777591973","13.29661735","12.28070833","188.6660623","0"
"99.421875","38.05148843",".139083883","1.321676309","2.132943144","13.5783944","10.01307395","134.101531","0"
"81","47.75359934","1.545844067","3.064840006","21.17140468","53.31629183","2.920963042","8.090377829","1"
"45.953125","28.11690422","4.720774703","28.36968049","19.48076923","54.24102778","3.013749832","8.21314785","1"
"88.09375","38.27663237",".687262336","1.737336418","4.008361204","25.77844755","7.122419967","52.70094247","0"
"91.921875","49.76297089",".455257072",".024737875","1.863712375","15.74835515","10.57315364","127.9219451","0"
"74.4921875","36.70830885","1.115460054","3.40705721",".45819398","9.046189062","23.07772417","581.6187764","0"
"69.34375","34.9498385","1.52739993","6.204588064","8.514214047","36.16922737","4.5181213","20.17417263","1"
"93.515625","37.71189807",".350694226","1.5103959","1.969063545","14.78145858","9.597711523","112.5278594","0"
"80.625","43.7539284","1.686092729","3.699361575","80.40133779","80.4149011",".54676193","-.871083937","1"
"92.4375","41.22399749",".721224027","1.367631502","2.515886288","16.16192877","8.527194319","87.47116837","0"
"25.78125","29.41856809","6.394198085","44.77445582","26.16722408","55.69598074","2.412768104","5.322083979","1"
"66.2578125","46.28972046","1.627878491","3.697592132","7.274247492","33.4068871","5.177427247","27.83718927","1"
"88.5078125","45.57600042","1.200520328","2.683833167","7.737458194","36.24080511","4.826975833","22.50866141","1"
"95.8046875","40.20748115",".42055333","1.455528766","2.43729097","19.79282954","9.020063068","84.68609146","0"
"96.5078125","53.98871353",".486351002","-.419461005","5.286789298","26.04370894","5.642359123","34.46885871","0"
"83.1640625","38.85907579",".837233809","1.988988286","2.929765886","17.79063722","7.750975122","71.9449268","1"
"80.28125","36.89786103",".948061938","2.766860712",".727424749","11.20854087","18.49844633","371.1933415","0"
"78.296875","37.59059045",".853948959","2.705791608","3.407190635","23.94706918","7.575222942","59.53836356","0"
"82.21875","43.69799364","1.63917658","3.889400357","14.29598662","49.78162363","3.583205806","11.65152623","1"
"56.484375","38.32284411","2.952497067","11.96341321","8.163879599","38.32168758","4.963654531","24.17807547","1"
"61.5","40.76590947","2.017761287","6.74126845","10.90886288","41.62016758","4.234066704","17.59934858","1"
"83.609375","40.79430766","1.365320986","3.948257889","7.52173913","35.0621812","4.950769253","24.19595567","1"
"98.609375","39.29202256",".47880284","1.24463802","2.132943144","16.1537311","10.45956123","128.467004","0"
"84.40625","51.84659426","1.26590011","1.534487234","23.59866221","61.88144992","2.492788249","4.709442491","1"
"83.0234375","55.80385079",".931031235",".419404734","26.30434783","68.48190944","2.355388486","3.794600271","1"
"33.2265625","30.45724843","5.296370877","31.05885068","26.70568562","57.7051843","2.45648463","5.328990924","1"
"53.4375","56.47728387","2.046848806","3.261056337","106.2483278","61.59755326",".73220434","-.489357218","1"
"65.78125","45.98945829","2.573223812","7.695831483","18.54849498","52.68814184","3.005061616","8.190395346","1"
"90.7890625","35.81498734","1.782977038","6.570318095","7.310200669","33.49649205","5.158216099","27.06148552","1"
"33.765625","30.68170372","5.077813557","29.3851234","20.0819398","53.77126996","2.974657503","8.13773453","1"
"98.359375","36.1809114",".471384668","2.51355235","2.657190635","14.66400298","8.445619819","98.23046661","0"
"96.2109375","47.56010216",".583217577",".296429672","17.97826087","57.40501413","3.077298249","7.91641485","1"
"48.0078125","34.27838607","3.247050207","14.44099494","30.99414716","58.83101018","2.087576811","3.598581154","1"
"98.09375","37.80386007",".39571076","1.395818277","2.179765886","16.42120006","11.17594922","144.6671954","0"
"40.5546875","40.01460839","3.033998646","9.926777558","44.159699","69.28682628","1.476029077","1.047497277","1"
"66.3828125","41.0769326","2.312837653","7.79448798","7.407190635","36.72125293","5.141094862","25.64543499","1"
"83.8125","38.08619952",".545576069","1.951102266","2.027591973","14.88355272","10.89396692","146.7566025","0"
"77.796875","35.18197323",".921746824","3.845722797","1.306020067","12.36566602","12.8781217","200.9598493","0"
"97.375","46.84382297",".371671518",".075146271","5.981605351","29.71435353","5.381237239","30.00496704","0"
"52.046875","34.80388344","3.411746855","15.75031088","33.44983278","65.93652561","2.029982065","2.902273888","1"
"11.984375","34.36476765","5.537336821","31.71130059","135.3645485","72.54233602","-.214302392","-.918832575","1"
"48.3203125","36.92812563","3.310540935","14.65000172","7.239966555","33.24544037","5.285693958","28.92600721","1"
"11.0390625","31.05348268","7.377865378","54.20498149","117.8377926","69.81577844","-.000668155","-.606891086","1"
"69.5859375","43.17868531","2.152063294","6.580110465","9.326923077","39.49600095","4.6741502","21.58862834","1"
"87.4296875","62.669356",".877099282","-.113678614","1.334448161","14.10692033","13.49709956","199.5401832","0"
"54.296875","34.24894145","3.117393103","13.91928796","62.39130435","75.5878239","1.066153855",".016718351","1"
"92.6640625","45.82171247",".509150761",".635288325",".701505017","9.921448898","18.40909393","401.6974744","0"
"19.75","28.83221939","6.899093412","50.20681093","84.64214047","74.34011168",".666799001","-.499700563","1"
"91.2265625","55.54210324",".968755097",".771035522","35.8235786","69.81180971","1.833787993","2.043154924","1"
"55.5","33.19097204","2.799066268","13.09123069","30.22742475","70.48327051","2.201154709","3.303330529","1"
"31.796875","34.8057914","4.327562238","20.43281951","38.00501672","62.44372697","1.843819367","2.581170151","1"
"57.0546875","30.85634776","3.741482086","19.3972126","64.13628763","75.11738186",".92067286","-.302759175","1"
"91.7734375","33.51194163",".658327899","3.548574472","3.537625418","19.6201663","6.932393839","56.00795015","0"
"92.7734375","34.00579336",".602240652","3.485344757","1.086956522","12.6102813","14.13342428","224.1443857","0"
"42.2109375","35.01822123","4.385239948","20.81496821","32.83026756","63.10692302","1.98200815","2.898798361","1"
"43.5","28.49122672","4.334565003","26.33986977","39.58528428","75.5334114","1.706101856","1.403351821","1"
"70.8828125","41.35547521","1.667338589","4.096050525","3.737458194","24.97697203","7.24159125","54.59931547","1"
"93.3359375","45.6058654",".537548554",".495895796","2.510869565","13.777158","8.826058342","113.4101481","0"
"82.875","37.91952828",".484613524","2.091132265","2.676421405","15.09999488","8.268181704","91.1974949","0"
"55.34375","47.06452311","2.27949841","5.515417343","19.95568562","49.66663661","2.870992511","8.138785645","1"
"94.25","45.09590475",".618096137",".765135096","1.272575251","14.99690995","13.3067793","185.9735931","0"
"43.2578125","62.77492609","2.372961027","4.199083392","58.58444816","69.14749922","1.226661999",".459215959","1"
"55.6640625","34.21811411","2.704785472","11.609644","17.64966555","50.45689417","3.241780746","9.855860025","1"
"88.921875","41.31464809",".482742082",".923327947","3.22909699","23.49616114","7.945836773","65.59594432","0"
"60.1484375","58.90207576","1.891733344","2.847152617","72.72658863","95.55843436",".706898444","-1.277403983","0"
"72.8984375","33.10962847","2.619937523","10.45170371","5.538461538","29.14683205","6.137965398","39.54969006","1"
"66.25","49.55631267","2.122348963","4.234448377","30.01421405","61.72483685","2.07361136","3.256666281","1"
"88.7734375","41.32327107",".470697936","1.078460454","2.550167224","15.84234593","8.663383419","93.84330094","0"
"81.96875","40.35640777",".762235361","1.876498648","1.810200669","15.06546238","10.71296413","131.9510435","0"
"66.6875","48.25093101","1.567932843","2.827568398","26.14966555","57.48025842","2.216428138","3.905750406","1"
"13.28125","27.46103418","6.878449095","51.71908385","74.5041806","66.06109073","1.133358675",".410064942","1"
"57.15625","37.19468155","3.016280138","12.41576581","6.22993311","28.87019398","5.413000022","31.27126452","1"
"60.90625","31.41343201","2.416911299","12.23893195","18.09531773","49.19678537","3.038336624","8.807048962","1"
"86.1015625","46.12056887","1.335441841","2.940783765","6.113712375","32.53460385","5.708073226","32.67639852","1"
"22.859375","33.00419821","5.198502699","28.10315333","73.95819398","63.18079323",".997992772",".525573228","1"
"59.015625","36.88347029","1.647415614","5.981434598","7.685618729","34.85735136","4.757430834","22.54106888","0"
"35.265625","30.4054591","5.778470134","38.40016863","109.9782609","81.27119963",".019015878","-1.124362269","1"
"97.5546875","45.23839779",".47752769",".332538273","2.994147157","23.7327117","8.495694145","74.62646573","0"
"35.859375","30.01346947","5.331252206","34.29799837","87.69648829","84.46670608",".473213253","-1.090533639","1"
"85.234375","36.34910684",".783194875","2.597287723","1.732441472","15.16443817","10.17268739","118.2813897","0"
"98.2734375","52.77957033",".563964683",".073235113","2.384615385","17.49536673","9.66908759","106.2251018","0"
"87.9609375","38.95458139",".813261174","1.824079461","1.475752508","16.76500717","12.00713622","149.0177433","0"
"94.0390625","43.48624106",".299901114",".532320493","2.561036789","16.43082551","8.599435067","89.14958981","0"
"92.03125","38.77840441",".604326396","2.043384967","1.142976589","14.34059394","14.04122971","210.5660905","0"
"86.8203125","45.15069102",".683484628","1.070996075","2.153846154","17.09264771","10.39601317","124.1530281","0"
"98.46875","43.34886415",".671160269","1.106154603","1.107023411","12.21081204","13.46104501","212.7284179","0"
"87.53125","38.65066653",".450477233","1.557485679","3.081103679","22.21548341","7.861436973","64.38405498","0"
"91.234375","41.30497934",".629775809","1.247183504",".488294314","10.23326745","22.19875245","507.3836802","0"
"85.546875","37.10034101",".73102412","2.443917103","1.095317726","10.67876702","15.57583048","306.0842513","0"
"85.1484375","42.02865277",".732550922","1.898226443","2.908026756","22.01508078","8.576579814","77.55533455","0"
"96.5","43.03486958",".404748278",".810823659","3.446488294","25.13551192","7.435120863","55.26108066","0"
"85.0234375","43.15351681",".616481554","1.396173727","2.663879599","18.78372952","8.831541456","87.62353551","0"
"98.3203125","41.64075032",".548988838",".77419789","2.256688963","14.93889999","9.398463953","111.4272709","0"
"96.6953125","48.39817897",".602828043",".563219866","2.16722408","17.73128471","9.730092473","103.9941835","0"
"94.5","49.49542277",".549742551",".547892636","2.265886288","13.18480199","9.61352178","134.1595321","0"
"97.40625","42.12730659",".248544022","1.036234918","1.60451505","14.92892682","12.49529071","173.9017785","0"
"31.6015625","30.68319467","5.777222294","39.10297084","44.61789298","72.7426879","1.518847756","1.004429926","1"
"62.796875","34.05266128","2.776799913","11.6846634","19.88879599","56.18345346","2.713191643","5.912275552","1"
"14.1484375","35.02768767","4.999419405","26.678071","168.8712375","70.90820395","-.588690802","-.977318435","1"
"21.734375","30.83638384","6.114189192","39.4765072","146.5334448","82.5792194","-.307349352","-1.334366402","1"
"61.7265625","50.89430144","2.167074934","4.613956303","7.137123746","32.5333314","5.202977927","27.79875759","1"
"28.5","30.89498341","4.85741434","28.12136742","99.57274247","71.98993491",".588580234","-.577556703","1"
"80.5859375","32.55200823","1.013947377","5.157027069","2.442307692","18.82384054","9.731086435","105.4425903","0"
"36.859375","30.05508858","5.501739886","35.59935562","85.35953177","69.03638831",".689293279","-.202261963","1"
"86.8203125","38.40398612",".768007764","1.759370438","2.101170569","16.60344986","10.44405588","123.7950425","0"
"62.3515625","37.78363358","3.028611424","12.85167811","41.74331104","70.71289043","1.682642485","1.705525714","1"
"90.4921875","36.31309081",".838080348","2.298678737","2.970735786","21.35764053","8.906543386","86.23860261","0"
"84.8203125","34.29272736",".857444985","3.457104899","7.483277592","34.16513441","4.963685039","25.01479111","0"
"38.6015625","30.42006427","4.454485184","24.83556835","74.60535117","74.77609681",".936863413","-.187639851","1"
"82.203125","44.42257298",".529620858",".633961756","2.43812709","14.09257559","8.907698488","110.5752146","0"
"58.6328125","33.14618924","3.142086962","14.45405088","37.44732441","65.84515941","1.745324901","1.976719986","1"
"28.34375","31.81401949","4.818364841","28.06014478","57.3770903","71.16328516","1.128142114",".326350843","1"
"31.8125","33.94751234","5.109232055","28.39143769","76.30100334","74.62417341",".76994675","-.412583924","1"
"79.4765625","36.42178367",".952142649","3.359193008","2.235785953","13.7195241","10.15527735","137.9091148","0"
"77.9296875","39.73214685",".668716942","1.882184426","2.02090301","12.65249712","10.99285842","166.7599501","0"
"52.3359375","34.77500839","2.478374846","10.17917088","8.230769231","34.77594683","4.652341839","21.98788225","1"
"61.0234375","34.86703871","2.213494043","8.91126882","60.44230769","75.02874042",".956489778","-.456180802","1"
"82.859375","34.62336061",".840102835","3.258133863","2.120401338","14.35370969","9.531937468","116.9963273","0"
"91.5546875","42.72784671",".290123341",".633709439","2.373745819","15.03846616","9.598265107","112.52331","0"
"87.8359375","36.76270557",".563505042","2.445834491","1.984113712","16.61678791","10.17700642","114.8002263","0"
"86.1875","37.35466629",".528677116","2.476268337","2.410535117","16.29974832","8.599091568","87.41985968","0"
"85.03125","37.1989872",".603352713","2.080411423","1.953177258","16.04173533","10.29816454","120.4078697","0"
"88.9609375","39.66055234",".571310263","1.592242122","3.909698997","24.78553912","7.122684372","53.71943134","0"
"99.8046875","44.06973497",".449871296",".616194886","1.740802676","12.6541878","10.98599345","162.6692124","0"
"84.7734375","40.68979733",".76343397","1.44273732","9.671404682","36.35158885","3.975498822","15.62542528","0"
"92.640625","50.34284557",".76950012",".535296512","4.836956522","23.26302287","6.406386556","49.15915543","0"
"79.484375","39.4954476",".667177618","1.904881822","1.501672241","13.33605383","11.36579476","156.7791056","0"
"99.203125","45.92306055",".143491698",".156747088","2.061036789","13.4957117","10.50731496","143.6734132","0"
"96.4140625","54.96853181",".447716066","-.31881954",".414715719","8.425767782","25.96879301","733.9350929","0"
"12.1171875","28.23800107","7.525027544","57.17523165","123.6220736","68.76162825",".047998738","-.562968091","1"
"55.671875","31.98659616","2.271775978","11.42973836","15.30685619","45.43007402","2.99832329","8.085384383","0"
"56.6328125","37.13570365","2.899642854","11.98062","12.9180602","45.51209889","3.844090199","14.17831992","1"
"20.25","30.98588388","5.701818059","34.37718151","33.96906355","57.5821636","1.854776366","2.854586345","1"
"83.171875","46.93880813",".676806439",".441724742",".494147157","9.067701467","22.72020392","573.5808914","0"
"90.9453125","42.86284605",".518943615","1.169597417","4.348662207","20.14204591","5.916145489","42.18570534","0"
"53.375","38.20647033","3.17838239","12.80937905","24.16471572","52.68055869","2.568707824","6.157233382","1"
"57.7265625","36.24368799","2.831066402","11.38055769","29.98327759","63.6564624","2.015494316","2.808182282","1"
"86.3125","47.16704855",".728503395","1.03163107","24.12040134","58.04411497","2.402478393","4.550779232","1"
"48.09375","39.64499446","2.769881783","9.862980618","25.33862876","58.64148953","2.489473517","5.13537017","1"
"76.6953125","41.39756911",".535640489","1.532569969","2.977424749","17.34304653","7.882380704","75.24946507","0"
"79.7265625","39.23063114","1.363438712","3.964139331","7.923913043","36.50514322","4.989840603","24.55495368","1"
"35.2734375","30.89288825","4.561610759","25.66035947","19.86956522","48.10822224","2.986113536","9.016917648","1"
"83.015625","38.09527209",".514061351","2.177837052","1.945652174","16.40737321","9.732945847","104.4359766","0"
"57.3984375","32.6906284","3.389441806","16.86641871","6.678093645","33.88082925","5.544940948","30.75366297","1"
"42.8671875","28.79788705","4.587357765","27.35593756","21.05602007","52.51075098","2.808475775","7.36393609","1"
"65.15625","35.38172142","2.817301139","12.33461874","11.09698997","39.26471721","4.352119246","19.88382492","1"
"61.4609375","33.78537552","2.5395019","11.25504878","9.411371237","39.40788342","4.610876928","21.09971602","1"
"32.1328125","28.1042621","5.262149508","35.73572145","33.77508361","62.58116133","1.934401436","2.708354791","1"
"97.78125","44.55227574",".558987592",".568107259","1.87541806","12.34463437","11.09799761","173.4218266","0"
"98.453125","35.87170267",".467006907","2.062100748","3.143812709","18.41738455","8.247023884","80.27321076","0"
"83.5234375","37.84114924",".988602865","3.148461374","1.239966555","12.78475425","13.81265453","222.8482124","0"
"97.046875","47.89439218",".362029901","-.095540225","2.455685619","17.35423409","8.075925488","73.80277071","0"
"95.296875","42.39073443",".59434144","1.222001628","3.410535117","17.68749126","7.213441196","64.55625392","0"
"42.5078125","34.30105595","3.516711823","18.67814491","78.9590301","71.68441027",".641440979","-.533831405","1"
"88.359375","35.48277187",".774831802","2.642144215","2.20735786","14.88923921","9.365546572","109.57698","0"
"21.078125","39.20929605","4.619730606","21.42781175","110.4816054","73.16368804",".02967964","-.982838389","1"
"99.3203125","42.36300228",".650447548",".661009395","2.12541806","14.52017358","9.867825245","121.7461577","0"
"98.5859375","42.8289708",".371875654",".565669745","2.252508361","18.11228778","9.982083814","109.6624223","0"
"73.59375","36.13050077","1.082698929","3.73908179",".845317726","10.55184619","17.06178382","342.1301027","0"
"79.171875","37.80007221",".843412349","2.443362264","2.760869565","15.94942909","9.280534979","111.038288","0"
"85.2578125","49.83554926",".611719041",".575856529","4.182274247","19.98185348","7.103949824","64.06138798","0"
"94.2421875","36.03161504",".616189163","2.196887313","3.463210702","21.80959297","7.26012789","57.04317307","0"
"87.03125","40.71987719",".597317678","1.285554079","3.547658863","19.00942126","6.915202039","57.16083048","0"
"73.4140625","41.11655068",".775154402","1.671033122","2.77006689","16.24817377","8.066246349","82.15984857","0"
"48.265625","30.09840226","3.385013157","19.08673795","11.53093645","41.78778461","3.977771438","15.77593481","1"
"31.25","29.7943472","5.168780031","32.00199897","19.06939799","51.18329936","2.966936784","8.228683085","1"
"26.765625","27.3585808","6.098885783","42.26782453","25.2951505","55.10848841","2.403071004","5.152959243","1"
"57.09375","39.25486385","2.359459563","9.069668714","5.211538462","29.25255443","6.038938618","37.19579402","1"
"30.671875","29.75528035","4.833092002","29.25412118","17.56103679","46.31627985","3.260513515","10.76072703","1"
"94.46875","40.76608914",".459043688","1.53142608","4.319397993","25.42534468","6.614595582","46.03281071","0"
"73.984375","37.10521029","2.376438269","9.123434695","9.043478261","38.01838733","4.782036575","22.81484998","1"
"57.7265625","31.82096274","3.281271548","15.55489542","10.9916388","39.85653533","4.129749315","16.8947223","1"
"86.2109375","38.8184179",".79260422","2.410391095","7.984113712","35.82317567","4.66289914","21.23946692","0"
"65.171875","35.42820852","1.93486177","7.960342671","3.455685619","23.11471052","7.721696559","62.9557114","1"
"26.53125","30.71820956","5.436224105","32.43774101","31.38628763","51.3579928","2.279080658","5.406194859","1"
"66.3671875","39.47722268","2.048419995","7.171228861","5.870401338","30.94448195","6.077353527","37.481793","1"
"98.3828125","45.34711972",".40531548",".366485922",".555183946","9.568069715","20.75057386","479.8905497","0"
"67.7734375","36.34023572","2.399875708","8.847333544","11.83862876","41.62505693","3.744950977","13.44407137","1"
"98.2578125","49.32564719",".293144199","-.030545219","1.719899666","12.16302192","11.7732107","189.0448479","0"
"42.2734375","28.70831621","4.890232581","30.85170959","24.42558528","56.14698205","2.569968811","5.957913098","1"
"92.8515625","43.30742031",".395655497",".767301594","3.984949833","21.82309018","6.94754134","53.9456795","0"
"94.453125","42.98998055",".656485743",".942793631","1.681438127","15.83336165","12.26457144","166.6789079","0"
"85.9296875","35.63490731",".744136803","2.957688353","1.846153846","14.99558721","10.9028576","142.0082635","0"
"91.265625","37.07709122",".87876697","2.156588095","1.722408027","12.84516226","12.19876901","189.7888225","0"
"91.40625","44.06590191",".668507175","1.348749924","3.173076923","18.21208145","7.093335948","59.65157233","0"
"93.3828125","41.07788355",".361080936","1.190951871","1.801003344","11.95261823","11.88693487","195.5749589","0"
"20.984375","37.13951408","5.130151475","26.19715169","70.02424749","75.51020605",".657816929","-.697271866","1"
"74.8359375","35.76175011",".771500784","3.606187294","6.798494983","32.81116078","5.327198521","28.8302143","0"
"93.3984375","34.87081961",".655722286","2.870797141","3.25083612","17.58221845","7.687244233","73.16010369","0"
"99.0078125","44.00647965",".401253107",".689557859","1.580267559","13.40110857","12.54548732","184.1413831","0"
"62.3984375","42.06140226","2.265177178","6.567822209","141.0217391","66.15363841",".001915074","-1.069967396","0"
"67.0703125","34.0420658","2.311709149","10.57798028","4.969063545","28.09762388","6.30901557","41.32863565","1"
"45.546875","33.08343132","4.291156306","23.67373009","15.60702341","44.83227103","3.389806746","11.4423978","1"
"45.84375","30.34062806","3.665320197","20.24696483","18.2090301","48.39321021","2.978548907","8.379486886","1"
"12.28125","31.62276116","6.05719541","37.88951392","64.21153846","71.33698985",".873337089","-.18606835","1"
"13.375","30.81116884","5.990130787","37.607824","71.54347826","65.80815293",".968716634",".23007418","1"
"17.671875","29.86770554","5.976705461","38.32876428","49.28093645","63.74260797","1.370528004","1.24061254","1"
"21.6796875","30.53428749","5.876555783","36.83901532","45.02508361","61.51146158","1.514671247","1.720126594","1"
"16.5390625","30.50074342","5.971549921","37.44917217","67.45150502","67.14417042",".905511422",".064849717","1"
"15.796875","30.80187681","5.940644222","37.11117863","54.909699","63.33776478","1.284396079","1.033337818","1"
"10.265625","30.46526823","6.166521494","39.91290938","63.05685619","68.15125646",".959817288",".093260148","1"
"36.0546875","28.02936758","5.399496575","34.82030536","20.06187291","50.06538719","2.853919688","7.851461412","1"
"67.171875","38.3534364","2.213705405","9.130930749","8.37541806","34.43590378","4.81411156","23.64356824","1"
"35.9296875","31.31772252","5.326209326","34.02114558","22.63461538","50.46831954","2.669580267","6.700530685","1"
"96.375","42.77959502",".427690827",".726764896","2.903010033","16.51331552","7.888129571","78.15227741","0"
"99.5234375","54.36896013",".63675112","-.225044757","2.278428094","15.33217166","10.19770981","127.5418937","0"
"98.09375","45.74307282",".399951971",".808469975","6.93812709","33.29948503","5.131555143","26.3394366","0"
"55.4609375","33.90840197","2.590021483","10.46368843","21.26839465","55.18975207","2.694901588","6.32777355","1"
"78.0546875","36.64596426",".890753481","3.071177094","1.801003344","17.9089727","10.86578221","124.1830188","0"
"75.2421875","41.05269976",".902547366","1.926888675","2.102842809","13.78757712","9.805302688","126.31978","0"
"80.7734375","35.18482779",".771132081","3.460121023","2.33361204","16.2595454","9.62393481","109.3697302","0"
"97.9609375","41.854921",".272434375",".531683324","7.24916388","34.52278281","5.182488301","26.92363312","0"
"34.3828125","28.03990491","5.820933509","40.23854564","52.80518395","74.92169607","1.308382574",".520161698","1"
"81.0546875","43.2643236","1.336181291","3.28131762","5.079431438","28.2171977","6.167735352","39.38260309","1"
"58.7890625","33.07724207","2.8263069","15.03986162","17.25752508","54.34239494","3.19287929","9.012004353","1"
"34.7734375","29.19766013","6.539958541","46.27395894","62.85033445","78.48118349","1.098217689","-.035242971","1"
"82.203125","38.00027948",".523782636","2.025181614","7.913043478","31.79834239","4.21557245","17.91104059","0"
"91.8046875","44.41161493",".309584269",".604835012","2.153846154","14.15666324","10.44011134","140.1962868","0"
"99.515625","47.45573338",".451287881",".465505218","14.77508361","48.65988797","3.245645541","9.195834276","0"
"67.625","38.4991883","1.718432958","5.631490989","7.795150502","36.43033866","5.034399818","25.2891414","1"
"43.2265625","30.31609897","5.101297203","32.75339724","43.88461538","71.64244924","1.641698775","1.439339227","1"
"48.7265625","29.38290182","4.408512213","26.62998642","111.437291","97.07281986","-.07671805","-1.715076049","1"
